0.555555,1.000000,0.000000,-0.006161,0.000000,0.000006,0.000000,-0.000000,0.000000,-0.000000,0.111000,-0.000000,-0.000228,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,0.762443,-0.071176,-0.004613,0.000144,0.000005,-0.000000,-0.000000,0.000000,0.647056,0.083869,-0.003915,-0.000169,0.000004,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,0.168833,-0.108421,-0.001021,0.000219,0.000001,-0.000000,-0.000000,0.000000,0.985645,0.018572,-0.005963,-0.000037,0.000006,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,-0.503623,-0.095032,0.003047,0.000192,-0.000003,-0.000000,0.000000,0.000000,0.863923,-0.055399,-0.005227,0.000112,0.000005,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,-0.940881,-0.037261,0.005692,0.000075,-0.000006,-0.000000,0.000000,-0.000000,0.338738,-0.103497,-0.002049,0.000209,0.000002,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,-0.938734,0.037911,0.005679,-0.000076,-0.000006,0.000000,0.000000,-0.000000,-0.344643,-0.103261,0.002085,0.000208,-0.000002,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,-0.498185,0.095378,0.003014,-0.000192,-0.000003,0.000000,0.000000,-0.000000,-0.867071,-0.054800,0.005246,0.000111,-0.000005,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,0.175023,0.108302,-0.001059,-0.000218,0.000001,0.000000,-0.000000,-0.000000,-0.984564,0.019253,0.005957,-0.000039,-0.000006,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,0.766493,0.070648,-0.004637,-0.000142,0.000005,0.000000,-0.000000,-0.000000,-0.642253,0.084314,0.003886,-0.000170,-0.000004,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.555555,1.000000,0.000000,-0.006161,0.000000,0.000006,0.000000,-0.000000,0.000000,-0.000000,0.111000,-0.000000,-0.000228,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
